Af,wf,fbeat,f1,f2,fase,dfase,amp,erramp,gamma,a,beta,alfa
0.031,210,215.0,1400.0,1616.0,-25.561330778020917,19.764366820199484,-4.877590893645902,694.6008267530297,20000,0.003,-0.12,-0.12
0.031,211,215.0,1400.0,1616.0,-20.39834301408559,16.638167550901017,-30.154716725399908,701.8814048606208,20000,0.003,-0.12,-0.12
0.031,212,215.0,1400.0,1615.0,-14.691498495494798,11.577456265873138,22.427031375703905,708.6922794127513,20000,0.003,-0.12,-0.12
0.031,213,216.0,1400.0,1615.0,-7.916442064455388,8.126242630590696,3.8090525929998194,699.6333217983654,20000,0.003,-0.12,-0.12
0.031,214,214.0,1401.0,1615.0,-3.8266334510505975,3.3332973169395927,-13.631914207385876,703.7599365557271,20000,0.003,-0.12,-0.12
0.031,215,215.0,1401.0,1616.0,-3.3529225532422284,3.672735439063672,8.613959754146663,709.3104114100304,20000,0.003,-0.12,-0.12
0.031,216,216.0,1401.0,1617.0,-2.9034012626712,3.0214432173786463,27.659090909090878,680.1641074089345,20000,0.003,-0.12,-0.12
0.031,217,217.0,1401.0,1618.0,3.883427084464848,3.1648342303685695,-43.173345371206324,649.6997482042265,20000,0.003,-0.12,-0.12
0.031,218,218.0,1400.0,1618.0,4.714282529320085,3.4466134232577588,2.0275229357798707,662.2645264842016,20000,0.003,-0.12,-0.12
0.031,219,217.0,1400.0,1617.0,11.203753844870912,10.016082635057955,54.428787878787944,670.2560261217131,20000,0.003,-0.12,-0.12
0.031,220,217.0,1400.0,1617.0,16.890560622795743,14.689352866156014,-7.961674389381983,680.7708492448392,20000,0.003,-0.12,-0.12
0.031,221,216.0,1400.0,1617.0,22.229490287005945,17.008919346543507,14.323837115725041,675.4539775841774,20000,0.003,-0.12,-0.12
0.031,222,216.0,1400.0,1616.0,27.234727276608616,21.29408282257282,-11.83095238095234,679.4397545295071,20000,0.003,-0.12,-0.12
0.031,223,216.0,1400.0,1616.0,32.20219758773982,23.409940631728432,17.717806041335393,681.2058466475934,20000,0.003,-0.12,-0.12
0.031,224,216.0,1400.0,1616.0,37.068970302644125,27.599455901018246,5.660635406048186,688.0705666685208,20000,0.003,-0.12,-0.12
0.031,225,216.0,1400.0,1616.0,41.921893854056904,29.831510276970448,18.688328236493476,676.5306368773033,20000,0.003,-0.12,-0.12
0.031,226,216.0,1400.0,1616.0,46.730278636545684,33.93522464534817,-12.005291005291042,686.6173199237523,20000,0.003,-0.12,-0.12
0.031,227,216.0,1400.0,1616.0,51.53103436094773,36.23869491209746,11.128988801885953,678.3734864374525,20000,0.003,-0.12,-0.12
0.031,228,216.0,1400.0,1616.0,56.307955836626775,40.21975756084862,11.066698053986215,689.5473124066376,20000,0.003,-0.12,-0.12
0.031,229,216.0,1400.0,1616.0,61.07484137615759,42.59952922714706,-27.37142857142851,683.5601299399702,20000,0.003,-0.12,-0.12
0.031,230,216.0,1400.0,1616.0,65.83637720721707,46.49132515871031,-9.576122582759695,681.5120723503287,20000,0.003,-0.12,-0.12
0.031,231,216.0,1400.0,1616.0,70.64966153268053,48.88148268537236,6.722517302430333,683.4188357781989,20000,0.003,-0.12,-0.12
0.031,232,216.0,1400.0,1616.0,75.3450246485162,52.752587560684674,-4.694444444444457,688.7332790365379,20000,0.003,-0.12,-0.12
0.031,233,216.0,1400.0,1616.0,80.08317479989745,55.2021583999624,4.839458572600506,686.0495769432839,20000,0.003,-0.12,-0.12
0.031,234,216.0,1400.0,1616.0,84.8284485607209,59.00241206186956,10.261111111111063,681.8948389574072,20000,0.003,-0.12,-0.12
0.031,235,216.0,1400.0,1616.0,89.56335871710782,61.51335614990455,24.094804318488627,684.3605608735966,20000,0.003,-0.12,-0.12
0.031,236,216.0,1400.0,1616.0,94.29354646540662,65.24927147925916,0.041005291005262734,690.5418223614251,20000,0.003,-0.12,-0.12
0.031,237,216.0,1400.0,1616.0,99.03924102845579,67.77414893357559,-1.08868501529048,689.0855916457201,20000,0.003,-0.12,-0.12
0.031,238,216.0,1400.0,1616.0,103.75418938261451,71.49240040399206,-7.160612535612472,685.4230582011996,20000,0.003,-0.12,-0.12
0.031,239,216.0,1400.0,1616.0,108.48107078711486,74.04602645710202,6.409523809523762,684.9374153580031,20000,0.003,-0.12,-0.12
0.032,140,216.0,1539.0,1755.0,-357.8289998142202,239.40191506360702,1.7821350762527572,696.6985313427115,20000,0.003,-0.12,-0.12
0.032,141,216.0,1540.0,1756.0,-353.118519071186,236.26644960244676,1.8060682680151103,703.1623952050727,20000,0.003,-0.12,-0.12
0.032,142,216.0,1541.0,1757.0,-348.4055836313221,233.15486331005224,3.1005291005291156,686.9545098123845,20000,0.003,-0.12,-0.12
0.032,143,216.0,1542.0,1758.0,-343.6839496046176,230.0057669227346,10.227450980392177,660.8001492589979,20000,0.003,-0.12,-0.12
0.032,144,216.0,1543.0,1759.0,-339.202427623918,226.99656476185197,11.020681896850192,690.9788002699511,20000,0.003,-0.12,-0.12
0.032,145,216.0,1544.0,1760.0,-334.2898074669087,223.69973170044585,17.438725490196134,689.3641179818663,20000,0.003,-0.12,-0.12
0.032,146,216.0,1545.0,1761.0,-329.5753499449207,220.68369304157682,-1.0520496224380622,679.9875132061524,20000,0.003,-0.12,-0.12
0.032,147,216.0,1546.0,1762.0,-324.8616352735753,217.44854618441423,46.15037593984971,675.2453337382822,20000,0.003,-0.12,-0.12
0.032,148,216.0,1547.0,1763.0,-320.1538837966755,214.44263878195625,-6.698637316561758,688.0747145842076,20000,0.003,-0.12,-0.12
0.032,149,216.0,1548.0,1764.0,-315.4384901817159,211.18405993821716,-0.19202898550724967,691.4043440938949,20000,0.003,-0.12,-0.12
0.032,150,216.0,1549.0,1765.0,-310.73017033557255,208.1758812962501,-3.059882312218747,686.2525622545991,20000,0.003,-0.12,-0.12
0.032,151,216.0,1550.0,1766.0,-306.0123950344822,204.9091721730863,-16.218545499444303,687.0396166220612,20000,0.003,-0.12,-0.12
0.032,152,216.0,1551.0,1767.0,-301.30225620490785,201.96662144170682,1.0463828314295824,689.9024245652001,20000,0.003,-0.12,-0.12
0.032,153,216.0,1552.0,1768.0,-296.59124187592334,198.6495840340371,5.457355816226709,694.0424411241786,20000,0.003,-0.12,-0.12
0.032,154,216.0,1553.0,1769.0,-291.8795141450896,195.727892842166,4.143042575285563,688.1379578407,20000,0.003,-0.12,-0.12
0.032,155,216.0,1554.0,1770.0,-287.1687636886463,192.38405628256004,5.9574866310160814,686.3700790311643,20000,0.003,-0.12,-0.12
0.032,156,216.0,1555.0,1771.0,-282.4546075507099,189.48736193638865,-1.3165455174801082,689.6542274276857,20000,0.003,-0.12,-0.12
0.032,157,216.0,1556.0,1772.0,-277.7435711174967,186.11453331613478,12.313038933890766,691.1760402149458,20000,0.003,-0.12,-0.12
0.032,158,216.0,1557.0,1773.0,-273.0312883785582,183.24781451253642,0.11111111111108585,690.177928804844,20000,0.003,-0.12,-0.12
0.032,159,216.0,1558.0,1774.0,-268.31885191912676,179.85769700801598,5.952484093678095,697.9099346728201,20000,0.003,-0.12,-0.12
0.032,160,216.0,1559.0,1775.0,-263.6533348452486,177.02634287914577,-0.12037037037032405,687.0207958003043,20000,0.003,-0.12,-0.12
0.032,161,216.0,1560.0,1776.0,-258.91703604241326,173.5594597631581,-29.476619644723087,685.3424509055059,20000,0.003,-0.12,-0.12
0.032,162,216.0,1561.0,1777.0,-254.17501795522514,170.79166538904877,0.07407407407401934,690.460691410534,20000,0.003,-0.12,-0.12
0.032,163,216.0,1562.0,1778.0,-249.4722984938258,167.34864488895528,-8.703161745492594,691.4637187651573,20000,0.003,-0.12,-0.12
0.032,164,216.0,1563.0,1615.0,-244.7602895998578,164.55785868802343,-0.12962962962956226,699.6307846196288,20000,0.003,-0.12,-0.12
0.032,165,216.0,1564.0,1615.0,-240.04811809562426,161.0887812796052,-10.659218590398268,688.791456903046,20000,0.003,-0.12,-0.12
0.032,166,216.0,1565.0,1615.0,-235.3354343980954,158.33058294458715,0.2592592592592382,686.0867306613249,20000,0.003,-0.12,-0.12
0.032,167,216.0,1566.0,1615.0,-230.6231026341874,154.83320797248678,-10.35635852911139,692.9559476176061,20000,0.003,-0.12,-0.12
0.032,168,216.0,1567.0,1615.0,-225.90959726229275,152.09896601068021,0.15740740740750425,690.0519700000636,20000,0.003,-0.12,-0.12
0.032,169,216.0,1568.0,1615.0,-221.2081170967988,148.568685960494,-15.355555555555611,689.3121515094597,20000,0.003,-0.12,-0.12
0.032,170,216.0,1569.0,1615.0,-216.48373010246453,145.8597973837085,0.2129629629629335,688.884754107187,20000,0.003,-0.12,-0.12
0.032,171,216.0,1399.0,1615.0,-211.77031215526247,142.3319850097139,2.855394605394622,689.0732837642438,20000,0.003,-0.12,-0.12
0.032,172,216.0,1399.0,1615.0,-207.05634178462319,139.62194161092737,0.25,690.1971662648411,20000,0.003,-0.12,-0.12
0.032,173,216.0,1399.0,1615.0,-202.34195501576158,136.10909366320777,-9.24794050343246,682.6724749907837,20000,0.003,-0.12,-0.12
0.032,174,216.0,1399.0,1615.0,-197.62786304001457,133.38563935095658,0.0185185185185901,688.5408494882383,20000,0.003,-0.12,-0.12
0.032,175,216.0,1399.0,1615.0,-192.92475111924597,129.92450779620424,3.820583313411362,692.6197288491503,20000,0.003,-0.12,-0.12
0.032,176,216.0,1399.0,1615.0,-188.19812211530746,127.15551282509227,-0.2314814814815236,689.9478054968799,20000,0.003,-0.12,-0.12
0.032,177,216.0,1399.0,1615.0,-183.4812487184493,123.7021908094681,8.54699555763375,685.2536799393638,20000,0.003,-0.12,-0.12
0.032,178,216.0,1399.0,1615.0,-178.76915699877136,120.9070923684526,-0.39814814814815236,687.883634150311,20000,0.003,-0.12,-0.12
0.032,179,216.0,1399.0,1615.0,-174.06094493992094,117.50753447172428,-4.969343399679701,688.3579182258131,20000,0.003,-0.12,-0.12
0.032,180,216.0,1399.0,1615.0,-169.3410585422595,114.68467810103141,-0.36111111111108585,691.100311214637,20000,0.003,-0.12,-0.12
0.032,181,216.0,1399.0,1615.0,-164.62217724282644,111.294697226695,1.7792338709678006,695.5947789689194,20000,0.003,-0.12,-0.12
0.032,182,216.0,1399.0,1615.0,-159.9043271771124,108.45010235364634,-0.5555555555555429,689.4057304070682,20000,0.003,-0.12,-0.12
0.032,183,216.0,1399.0,1615.0,-155.1860146956696,105.08620029205929,1.4583333333333712,696.7766912531931,20000,0.003,-0.12,-0.12
0.032,184,216.0,1399.0,1615.0,-150.46719875737173,102.21614454692497,-0.6018518518518476,688.9005895213703,20000,0.003,-0.12,-0.12
0.032,185,216.0,1399.0,1615.0,-145.74764505748217,98.88187689725385,3.629183673469356,691.7999487850934,20000,0.003,-0.12,-0.12
0.032,186,216.0,1399.0,1615.0,-141.02669732245226,95.9756200459326,5.906109380408452,691.7228924035396,20000,0.003,-0.12,-0.12
0.032,187,216.0,1399.0,1615.0,-136.3040949014984,92.66730885806408,-1.4727272727272975,689.9648546165149,20000,0.003,-0.12,-0.12
0.032,188,216.0,1399.0,1615.0,-131.6732081434551,89.69767955338489,-1.3167686034659027,689.8830202497932,20000,0.003,-0.12,-0.12
0.032,189,216.0,1399.0,1615.0,-126.8716227274105,86.42228418028435,-4.264835858585798,687.8607324672935,20000,0.003,-0.12,-0.12
0.032,190,216.0,1399.0,1615.0,-122.14444870143315,83.47702167519697,-0.7037037037036953,689.1412310599005,20000,0.003,-0.12,-0.12
0.032,191,216.0,1399.0,1615.0,-117.41881079852362,80.20977859611435,-10.377551020408191,691.2739056985512,20000,0.003,-0.12,-0.12
0.032,192,216.0,1399.0,1615.0,-112.69169209539477,77.21726474872423,-9.092092092092003,690.6640218839575,20000,0.003,-0.12,-0.12
0.032,193,216.0,1399.0,1615.0,-107.96170456541675,73.96288143284733,7.521868691723512,691.9824672541494,20000,0.003,-0.12,-0.12
0.032,194,216.0,1399.0,1615.0,-103.23679090616498,70.97755228106757,-9.218915343915342,689.0726980364548,20000,0.003,-0.12,-0.12
0.032,195,216.0,1399.0,1615.0,-98.50054125025983,67.71844470548899,3.282328232823261,700.95544578449,20000,0.003,-0.12,-0.12
0.032,196,216.0,1399.0,1615.0,-93.76604765427362,64.6765193427957,2.533021960013116,692.9379707406579,20000,0.003,-0.12,-0.12
0.032,197,216.0,1399.0,1615.0,-89.03383985041519,61.43840271944214,2.4687990580847554,691.5801052303516,20000,0.003,-0.12,-0.12
0.032,198,216.0,1399.0,1615.0,-84.27877682724488,58.4010145006356,-1.8425925925926094,693.1085127543736,20000,0.003,-0.12,-0.12
0.032,199,216.0,1399.0,1615.0,-79.53287949158035,55.17645209666068,1.1016981132075898,696.6929641007288,20000,0.003,-0.12,-0.12
0.032,200,216.0,1399.0,1615.0,-74.84243282583833,52.01155228649441,12.082375478927247,695.8134859613365,20000,0.003,-0.12,-0.12
0.032,201,216.0,1399.0,1615.0,-70.04079532503292,48.899416978043064,-16.70193050193052,699.63568308562,20000,0.003,-0.12,-0.12
0.032,202,216.0,1399.0,1615.0,-65.26806692767576,45.78637994690598,6.256385696040866,689.3653757269083,20000,0.003,-0.12,-0.12
0.032,203,216.0,1399.0,1615.0,-60.50133019611772,42.569053633365115,-8.824747474747483,699.2877701198586,20000,0.003,-0.12,-0.12
0.032,204,216.0,1399.0,1615.0,-55.71427395799007,39.42368532677938,-3.458051529790623,698.6251280978646,20000,0.003,-0.12,-0.12
0.032,205,216.0,1399.0,1615.0,-50.92001942563155,36.21039198705489,-2.354665986741452,697.2451310643557,20000,0.003,-0.12,-0.12
0.032,206,216.0,1399.0,1615.0,-46.096225382801926,33.015659520261465,-1.3825374961738817,691.585782765246,20000,0.003,-0.12,-0.12
0.032,207,216.0,1399.0,1615.0,-41.259976884892644,29.779396022291508,0.4612942612942561,701.7916674636115,20000,0.003,-0.12,-0.12
0.032,208,216.0,1399.0,1615.0,-36.36475507178804,26.565351400767213,-16.915136876006386,690.4978526168825,20000,0.003,-0.12,-0.12
0.032,209,216.0,1399.0,1615.0,-31.443548073619077,23.345935069546158,5.442895612228654,694.852124489255,20000,0.003,-0.12,-0.12
0.032,210,216.0,1399.0,1615.0,-26.375373313274622,20.12214574006873,7.691811077132115,698.9006765175254,20000,0.003,-0.12,-0.12
0.032,211,215.0,1399.0,1614.0,-21.214696575360232,17.109649232909533,-7.183486238532055,711.4248802725159,20000,0.003,-0.12,-0.12
0.032,212,215.0,1399.0,1614.0,-15.47639585550053,13.156708417647792,1.3039979231567713,701.2023450981942,20000,0.003,-0.12,-0.12
0.032,213,215.0,1399.0,1614.0,-8.964297309623074,8.193311863322606,33.08340283569635,719.3101176704533,20000,0.003,-0.12,-0.12
0.032,214,214.0,1400.0,1614.0,-3.9027223019808925,2.6752851525341157,0.0700934579439263,714.568258545213,20000,0.003,-0.12,-0.12
0.032,215,215.0,1400.0,1615.0,-3.431118214584917,2.8158259979854847,-5.618396077190823,714.4980122778201,20000,0.003,-0.12,-0.12
0.032,216,216.0,1400.0,1616.0,-3.0062909167958636,3.5444076858650533,-0.6806853582554595,687.1037877492979,20000,0.003,-0.12,-0.12
0.032,217,217.0,1400.0,1616.0,3.7484085908971085,3.4493636006012593,0.620664912700363,670.4028775066841,20000,0.003,-0.12,-0.12
0.032,218,218.0,1399.0,1617.0,4.432275338000658,3.350588019460247,-5.79187903499826,659.7479964184458,20000,0.003,-0.12,-0.12
0.032,219,217.0,1399.0,1616.0,9.756006810165577,9.087831263621183,0.6237288135594099,681.4505753602496,20000,0.003,-0.12,-0.12
0.032,220,217.0,1399.0,1616.0,15.564203967281173,12.27705675392076,-0.4021263825773076,674.136323603905,20000,0.003,-0.12,-0.12
0.032,221,217.0,1399.0,1616.0,21.059618706374913,16.648049762150208,2.578191167574005,673.4086219638331,20000,0.003,-0.12,-0.12
0.032,222,217.0,1399.0,1615.0,26.126132178262612,20.63931823977657,0.7644688330618692,681.0627563265523,20000,0.003,-0.12,-0.12
0.032,223,217.0,1399.0,1615.0,31.156645717087486,23.215972253747395,0.9026548672567287,680.716474991716,20000,0.003,-0.12,-0.12
0.032,224,216.0,1399.0,1615.0,36.03915482083358,27.26434731051245,0.9907407407407618,685.2977620994859,20000,0.003,-0.12,-0.12
0.032,225,216.0,1399.0,1615.0,40.92308219385118,29.602699226400773,6.548129172488757,680.818151139303,20000,0.003,-0.12,-0.12
0.032,226,216.0,1399.0,1615.0,45.736673807620384,33.647205602852864,3.6024464831804153,685.2192473870282,20000,0.003,-0.12,-0.12
0.032,227,216.0,1399.0,1615.0,50.5557673590151,35.93922984043036,-0.9208850931677262,677.7483459158132,20000,0.003,-0.12,-0.12
0.032,228,216.0,1399.0,1615.0,55.33435289659791,39.954536364854334,-3.7940489032722553,677.3559235258745,20000,0.003,-0.12,-0.12
0.032,229,216.0,1399.0,1615.0,60.123807997602576,42.2471980429666,15.201160110061664,686.4352968801893,20000,0.003,-0.12,-0.12
0.032,230,216.0,1399.0,1615.0,64.8738482849238,46.245479857649684,-5.035185185185242,685.0531602852675,20000,0.003,-0.12,-0.12
0.032,231,216.0,1399.0,1615.0,69.66358588889943,48.5403380245649,-13.811405352388988,691.7364002097243,20000,0.003,-0.12,-0.12
0.032,232,216.0,1399.0,1615.0,74.39342202458464,52.49667231444073,24.653198653198615,687.3669272889076,20000,0.003,-0.12,-0.12
0.032,233,216.0,1399.0,1615.0,79.23278983347576,54.97453588640758,-11.568651808549475,692.675987447087,20000,0.003,-0.12,-0.12
0.032,234,216.0,1399.0,1615.0,83.88939297670764,58.710825074157924,13.431151448478204,689.261089747657,20000,0.003,-0.12,-0.12
0.032,235,216.0,1399.0,1615.0,88.62465773065274,61.051850794313054,6.521883289124617,683.881563629523,20000,0.003,-0.12,-0.12
0.032,236,216.0,1399.0,1615.0,93.3518675883205,64.97272999406186,4.561447811447806,681.0667845967295,20000,0.003,-0.12,-0.12
0.032,237,216.0,1399.0,1615.0,98.09215599936815,67.32143930702375,2.772095044914522,688.5520877434918,20000,0.003,-0.12,-0.12
0.032,238,216.0,1399.0,1615.0,102.81707024390694,71.21603807427107,-4.1918518518518795,684.2249169003148,20000,0.003,-0.12,-0.12
0.032,239,216.0,1399.0,1615.0,107.54599269557089,73.56925736741721,7.307692307692264,687.0156461515617,20000,0.003,-0.12,-0.12
0.033,140,216.0,1538.0,1754.0,-358.71065414329775,239.83100704156908,-1.2153198653198842,688.8216502073633,20000,0.003,-0.12,-0.12
0.033,141,216.0,1539.0,1755.0,-353.99943015700273,236.3979140007138,7.758870627897181,694.6288558683616,20000,0.003,-0.12,-0.12
0.033,142,216.0,1540.0,1756.0,-349.28654576269054,233.60719654182572,2.8996192454136462,685.3761222564981,20000,0.003,-0.12,-0.12
0.033,143,216.0,1541.0,1757.0,-344.5700771897403,230.17121702884026,29.06213592233007,673.7880684764648,20000,0.003,-0.12,-0.12
0.033,144,216.0,1542.0,1758.0,-339.91312627118947,227.31440012685994,-4.9322969758749196,688.2354131255954,20000,0.003,-0.12,-0.12
0.033,145,216.0,1543.0,1759.0,-335.181558256202,223.90404338198982,-17.468702865761657,671.4131313974228,20000,0.003,-0.12,-0.12
0.033,146,216.0,1544.0,1760.0,-330.45914603644087,221.1743709152321,1.200733752620522,683.4290651376143,20000,0.003,-0.12,-0.12
0.033,147,216.0,1545.0,1761.0,-325.7449269055926,217.67649304264813,-0.788585427819612,689.2618895835776,20000,0.003,-0.12,-0.12
0.033,148,216.0,1546.0,1762.0,-321.03364098471985,214.94341134961138,-3.032969885773582,686.2074426224524,20000,0.003,-0.12,-0.12
0.033,149,216.0,1547.0,1763.0,-316.32146850508127,211.44732013067807,-0.49689380702784547,697.6000005004337,20000,0.003,-0.12,-0.12
0.033,150,216.0,1548.0,1764.0,-311.5538590462558,208.76500802123815,-9.571910695742417,687.8826926814613,20000,0.003,-0.12,-0.12
0.033,151,216.0,1549.0,1765.0,-306.89595631555704,205.21632169808072,-23.848018018018024,687.0452788542655,20000,0.003,-0.12,-0.12
0.033,152,216.0,1550.0,1766.0,-302.18515388110154,202.52846000193125,-2.7685185185184764,687.110961784121,20000,0.003,-0.12,-0.12
0.033,153,216.0,1551.0,1767.0,-297.4740168494401,198.9964115862494,-25.330539872971144,694.7171979598268,20000,0.003,-0.12,-0.12
0.033,154,216.0,1552.0,1768.0,-292.76269723557925,196.3198991415892,-4.3218654434251675,684.0550101260678,20000,0.003,-0.12,-0.12
0.033,155,216.0,1553.0,1769.0,-288.0529557070715,192.7723587929359,15.009791813690867,682.651572328677,20000,0.003,-0.12,-0.12
0.033,156,216.0,1554.0,1770.0,-283.3376452637745,190.11017277268826,-6.822170301142364,683.404237711797,20000,0.003,-0.12,-0.12
0.033,157,216.0,1555.0,1771.0,-278.62597047598223,186.55452874002634,6.806999306999387,689.4156432406653,20000,0.003,-0.12,-0.12
0.033,158,216.0,1556.0,1772.0,-273.91440772323665,183.91111794991787,-9.277777777777715,687.0744631729307,20000,0.003,-0.12,-0.12
0.033,159,216.0,1557.0,1773.0,-269.2332103754998,180.30765263140643,-26.58170868633249,685.0483487974805,20000,0.003,-0.12,-0.12
0.033,160,216.0,1558.0,1774.0,-264.5034487439125,177.68356433062854,-12.25,687.427318236942,20000,0.003,-0.12,-0.12
0.033,161,216.0,1559.0,1775.0,-259.65831912425807,174.01082823262539,1.6073786407766875,679.9650580763353,20000,0.003,-0.12,-0.12
0.033,162,216.0,1560.0,1776.0,-255.0680498291623,171.55226892644077,-12.370370370370438,686.2218873908164,20000,0.003,-0.12,-0.12
0.033,163,216.0,1561.0,1777.0,-250.35551224810368,167.99487023574477,-15.8223304473305,686.6135781983695,20000,0.003,-0.12,-0.12
0.033,164,216.0,1562.0,1778.0,-245.64399879338765,165.40827925864141,-16.16147455867076,686.8436962643668,20000,0.003,-0.12,-0.12
0.033,165,216.0,1563.0,1779.0,-240.93178506825174,161.85398739959294,-7.334210526315815,701.2167630726341,20000,0.003,-0.12,-0.12
0.033,166,216.0,1564.0,1780.0,-236.21939590677923,159.2522345880369,-13.434233298719278,691.4050093790304,20000,0.003,-0.12,-0.12
0.033,167,216.0,1565.0,1781.0,-231.50660194513867,155.67302446194537,5.408166936499356,682.1834445777929,20000,0.003,-0.12,-0.12
0.033,168,216.0,1566.0,1782.0,-226.7936849950019,153.06231697944054,-4.002517080186976,685.391553090736,20000,0.003,-0.12,-0.12
0.033,169,216.0,1567.0,1614.0,-222.08110962681127,149.46067612941886,-34.29521739130439,676.5042609423374,20000,0.003,-0.12,-0.12
0.033,170,216.0,1568.0,1614.0,-217.36827287872913,146.83511719867806,-7.523544973544972,683.9036996273762,20000,0.003,-0.12,-0.12
0.033,171,216.0,1569.0,1614.0,-212.65406922061229,143.20016878815488,3.897368421052647,683.1526135821662,20000,0.003,-0.12,-0.12
0.033,172,216.0,1570.0,1614.0,-207.94054269893684,140.56678373825616,-12.064285714285802,684.0133055838327,20000,0.003,-0.12,-0.12
0.033,173,216.0,1571.0,1614.0,-203.2271782939789,136.90737898797317,-4.1216275984078266,689.830372222022,20000,0.003,-0.12,-0.12
0.033,174,216.0,1572.0,1614.0,-198.51164856393473,134.2613347308793,-10.49509803921569,692.191296033899,20000,0.003,-0.12,-0.12
0.033,175,216.0,1573.0,1614.0,-193.7971031304209,130.5672679887415,8.193952802359945,694.492126005972,20000,0.003,-0.12,-0.12
0.033,176,216.0,1574.0,1614.0,-189.08183899919763,127.9680884457091,-4.30188852218555,685.7956243035395,20000,0.003,-0.12,-0.12
0.033,177,216.0,1398.0,1614.0,-184.36169139914574,124.32287840369793,22.309056424845835,695.4006730440381,20000,0.003,-0.12,-0.12
0.033,178,216.0,1398.0,1614.0,-179.71024177554526,121.74297463040887,-3.438785046728981,691.8963459517818,20000,0.003,-0.12,-0.12
0.033,179,216.0,1398.0,1614.0,-174.9401646376601,118.11434415731844,-16.50928932178931,687.0012169308392,20000,0.003,-0.12,-0.12
0.033,180,216.0,1398.0,1614.0,-170.2236593371883,115.53030679544338,-3.870315059254267,690.4965179732244,20000,0.003,-0.12,-0.12
0.033,181,216.0,1398.0,1614.0,-165.50497720225866,111.89452652335001,-2.2614566284779585,680.033466694284,20000,0.003,-0.12,-0.12
0.033,182,216.0,1398.0,1614.0,-160.78752786272827,109.30471524324594,17.621911723882704,685.4039567830607,20000,0.003,-0.12,-0.12
0.033,183,216.0,1398.0,1614.0,-156.06855850590406,105.69442006599888,-24.39215896885071,678.9102874694479,20000,0.003,-0.12,-0.12
0.033,184,216.0,1398.0,1614.0,-151.3498030860064,103.08216161903488,-1.1856761396147704,687.9170896444189,20000,0.003,-0.12,-0.12
0.033,185,216.0,1398.0,1614.0,-146.62905255893233,99.49073588917429,12.936549165120596,689.5442857150565,20000,0.003,-0.12,-0.12
0.033,186,216.0,1398.0,1614.0,-141.90796875623442,96.85069412705423,-6.752291080664122,686.7522804966152,20000,0.003,-0.12,-0.12
0.033,187,216.0,1398.0,1614.0,-137.1847064166951,93.27004774357749,2.824010439321455,679.6044193235687,20000,0.003,-0.12,-0.12
0.033,188,216.0,1398.0,1614.0,-132.48290579655648,90.63474752885384,-10.012753319356989,695.4402978823798,20000,0.003,-0.12,-0.12
0.033,189,216.0,1398.0,1614.0,-127.7494223806333,87.09207919377707,12.229037062998373,694.690013199114,20000,0.003,-0.12,-0.12
0.033,190,216.0,1398.0,1614.0,-123.02405594171275,84.38431546617744,-12.227998640842657,689.7743820937744,20000,0.003,-0.12,-0.12
0.033,191,216.0,1398.0,1614.0,-118.29647694846933,80.88198371520889,-11.663771712158791,689.8348310692089,20000,0.003,-0.12,-0.12
0.033,192,216.0,1398.0,1614.0,-113.56971345129797,78.13561181659418,-7.916666666666629,687.4944771099695,20000,0.003,-0.12,-0.12
0.033,193,216.0,1398.0,1614.0,-108.74917826213233,74.82240500709884,-24.107587198849387,687.7621188416013,20000,0.003,-0.12,-0.12
0.033,194,216.0,1398.0,1614.0,-104.10837158838439,71.90109497390677,-3.373831775700978,688.9810345890271,20000,0.003,-0.12,-0.12
0.033,195,216.0,1398.0,1614.0,-99.37451877605741,68.39700373739186,12.138884317919974,691.2640520373011,20000,0.003,-0.12,-0.12
0.033,196,216.0,1398.0,1614.0,-94.64142863085806,65.62240348352668,-1.2084369373231993,685.6303136772746,20000,0.003,-0.12,-0.12
0.033,197,216.0,1398.0,1614.0,-89.85539032011947,62.07505138898762,-2.0684590490415076,689.1776433551395,20000,0.003,-0.12,-0.12
0.033,198,216.0,1398.0,1614.0,-85.15007258313605,59.32114474095363,2.2685185185184764,691.6054543125467,20000,0.003,-0.12,-0.12
0.033,199,216.0,1398.0,1614.0,-80.3947629890497,55.87127234544869,10.071708683473389,693.4053761872506,20000,0.003,-0.12,-0.12
0.033,200,216.0,1398.0,1614.0,-75.67945946240896,53.040157627251915,-11.809049615653294,688.4096471757136,20000,0.003,-0.12,-0.12
0.033,201,216.0,1398.0,1614.0,-70.90285151884656,49.53087847844472,-27.331871345029185,690.7901887580526,20000,0.003,-0.12,-0.12
0.033,202,216.0,1398.0,1614.0,-66.13347675020724,46.636615426212416,-8.339324618736441,682.1617223411779,20000,0.003,-0.12,-0.12
0.033,203,216.0,1398.0,1614.0,-61.356696387892484,43.12032936059404,3.9452380952380963,691.7160018900283,20000,0.003,-0.12,-0.12
0.033,204,216.0,1398.0,1614.0,-56.571017017902605,40.200515845853715,-10.913492063492072,686.2239284306681,20000,0.003,-0.12,-0.12
0.033,205,216.0,1398.0,1614.0,-51.76607637032149,36.70066600632788,-6.242463958060284,683.2635764393451,20000,0.003,-0.12,-0.12
0.033,206,216.0,1398.0,1614.0,-46.94504864436127,33.77569387537153,-5.1111111111111995,692.2453097247649,20000,0.003,-0.12,-0.12
0.033,207,216.0,1398.0,1614.0,-42.094417261457146,30.211825547392664,-11.394556687259978,694.4626668792826,20000,0.003,-0.12,-0.12
