Af,wf,fbeat,f1,f2,fase,dfase
0.022,213.0,177.0,1461.0,1638.0,168.98287035680798,114.59407661639648
0.022,214.0,177.0,1461.0,1638.0,173.76124764739905,117.82821567931899
0.022,215.0,177.0,1461.0,1638.0,178.54471265363526,120.8978648283429
0.022,216.0,177.0,1461.0,1638.0,183.32360515989515,124.21724841910452
0.022,217.0,177.0,1461.0,1638.0,188.09419278894813,127.34232220740239
0.022,218.0,177.0,1461.0,1638.0,192.8651470498383,130.63423867590097
0.022,219.0,177.0,1461.0,1638.0,197.6281209081484,133.75292275750564
0.022,220.0,177.0,1461.0,1638.0,202.39244489797576,137.02576094284018
0.022,221.0,177.0,1460.0,1637.0,207.1252628539511,140.11531405423693
0.022,222.0,177.0,1461.0,1638.0,212.01114018412233,143.4839825052245
0.022,223.0,177.0,1461.0,1638.0,216.69565566695425,146.55515839257703
0.022,224.0,177.0,1461.0,1637.0,221.4509788142052,149.78675033357558
0.022,225.0,177.0,1461.0,1637.0,226.1993536364703,152.90701820101594
0.022,226.0,177.0,1461.0,1637.0,230.95202307535607,156.14482233193928
0.022,227.0,177.0,1461.0,1637.0,235.70052048038042,159.2693989607394
0.022,228.0,177.0,1461.0,1637.0,240.45019026359458,162.49359722690667
0.022,229.0,177.0,1461.0,1637.0,245.19675273535893,165.64011570727462
0.022,230.0,177.0,1461.0,1637.0,249.94418229349637,168.8327160871661
0.022,231.0,177.0,1461.0,1637.0,254.6890860731315,171.99866775345447
0.022,232.0,177.0,1461.0,1637.0,259.4416876751778,175.16214692899246
0.022,233.0,177.0,1461.0,1637.0,264.1640858745049,178.34113632541982
0.022,234.0,177.0,1461.0,1637.0,268.917299066062,181.49129279622866
0.022,235.0,177.0,1461.0,1637.0,273.652479505323,184.69421238720736
0.022,236.0,177.0,1461.0,1637.0,278.3878535490713,187.80949154455254
0.022,237.0,177.0,1461.0,1637.0,283.12980459639266,191.04027489641965
0.022,238.0,177.0,1461.0,1637.0,287.86780313285743,194.15138212656132
0.022,239.0,177.0,1461.0,1637.0,292.6044061758096,197.3960426141847
0.023,140.0,176.0,1460.0,1636.0,-169.45186785578804,114.53060682695445
0.023,141.0,176.0,1460.0,1636.0,-164.64973775175,110.98272987590474
0.023,142.0,176.0,1460.0,1636.0,-159.84514880457675,108.22986387705254
0.023,143.0,176.0,1460.0,1636.0,-155.03175075632157,104.66345369012652
0.023,144.0,176.0,1460.0,1636.0,-150.21444837209162,101.89540997077296
0.023,145.0,176.0,1460.0,1636.0,-145.38824176132073,98.3062014257601
0.023,146.0,176.0,1460.0,1636.0,-140.55215766879815,95.56902788498019
0.023,147.0,176.0,1460.0,1636.0,-135.70905387981756,91.97996049324479
0.023,148.0,176.0,1460.0,1636.0,-130.8469541390678,89.24711812512356
0.023,149.0,176.0,1460.0,1636.0,-125.99589124985404,85.60038046750225
0.023,150.0,176.0,1460.0,1636.0,-121.11745760303373,82.92253283924282
0.023,151.0,176.0,1460.0,1636.0,-116.22822671561492,79.26799827610967
0.023,152.0,176.0,1460.0,1636.0,-111.31746915391025,76.58819615543581
0.023,153.0,175.0,1460.0,1636.0,-106.39577636196834,72.87894647091792
0.023,154.0,175.0,1460.0,1636.0,-101.44286883624092,70.24793977708248
0.023,155.0,175.0,1460.0,1636.0,-96.47730082581066,66.53729943479067
0.023,156.0,175.0,1460.0,1636.0,-91.44498778813899,63.7547951574233
0.023,157.0,175.0,1460.0,1635.0,-86.44379997651649,59.83206340050123
0.023,158.0,175.0,1460.0,1635.0,-81.35332526791295,56.24247923973513
0.023,159.0,175.0,1460.0,1635.0,-76.24502852860888,52.418834066857755
0.023,160.0,175.0,1460.0,1635.0,-71.05592319308731,48.78017417870416
0.023,161.0,175.0,1460.0,1635.0,-65.81775204840457,45.4947721207468
0.023,162.0,175.0,1460.0,1635.0,-60.46584401725326,41.504073151600494
0.023,163.0,175.0,1460.0,1635.0,-55.002525875137934,39.26197540334522
0.023,164.0,174.0,1460.0,1635.0,-49.37465234757477,35.024887143553315
0.023,165.0,174.0,1460.0,1635.0,-43.434117563201355,31.119320914054924
0.023,166.0,174.0,1460.0,1634.0,-37.282184999726226,26.933850503061763
0.023,167.0,173.0,1461.0,1634.0,-30.49701628828542,22.398583959957364
0.023,168.0,168.0,1461.0,1633.0,-22.532809330007115,16.070586856751675
0.023,169.0,169.0,1461.0,1632.0,-10.793471935132958,10.115449192377923
0.023,170.0,170.0,1462.0,1633.0,-3.6536123502352207,2.6392374862609813
0.023,171.0,171.0,1463.0,1634.0,-3.414021768119624,2.765748823522017
0.023,172.0,172.0,1463.0,1635.0,-3.2310308405215205,3.273048161030374
0.023,173.0,173.0,1463.0,1636.0,-3.069370257675753,3.0849625629018647
0.023,174.0,174.0,1463.0,1637.0,-2.9218903291561604,2.64774372166562
0.023,175.0,175.0,1463.0,1638.0,-2.7781594280892126,2.6343780273480206
0.023,176.0,176.0,1463.0,1639.0,-2.6398227704982817,3.5165738833704836
0.023,177.0,177.0,1462.0,1639.0,-2.498487038370143,2.615981144188254
0.023,178.0,178.0,1462.0,1640.0,-2.3566447661267818,3.499643762105734
0.023,179.0,179.0,1462.0,1641.0,-2.2030021925622276,2.817837091853562
0.023,180.0,180.0,1462.0,1642.0,-2.0417113773354494,2.678830174577911
0.023,181.0,181.0,1461.0,1642.0,-1.8549707924050742,2.72965690718911
0.023,182.0,182.0,1461.0,1643.0,4.650396066495913,2.782192007593835
0.023,183.0,183.0,1460.0,1643.0,4.997588904647998,2.894341516842246
0.023,184.0,184.0,1459.0,1643.0,15.320747008240334,10.256503617418844
0.023,185.0,180.0,1459.0,1639.0,24.04082926526345,16.469516533747196
0.023,186.0,180.0,1459.0,1639.0,31.04551325162911,24.071910396721478
0.023,187.0,179.0,1459.0,1639.0,37.29433185562051,27.510957791758756
0.023,188.0,179.0,1459.0,1638.0,43.157484789226814,30.010911621452692
0.023,189.0,179.0,1460.0,1638.0,48.95764038695449,35.57583766529933
0.023,190.0,178.0,1460.0,1638.0,54.36040316644348,39.90549941988252
0.023,191.0,178.0,1460.0,1638.0,59.747040983782966,42.86577786295197
0.023,192.0,178.0,1460.0,1638.0,64.98448229631657,46.306328218152544
0.023,193.0,178.0,1460.0,1638.0,70.18309506604277,48.453569522578846
0.023,194.0,178.0,1460.0,1638.0,75.28872840320378,52.53727325746377
0.023,195.0,178.0,1460.0,1638.0,80.35827687583406,54.980457154281794
0.023,196.0,178.0,1460.0,1637.0,85.35635063190281,59.1423107542596
0.023,197.0,178.0,1460.0,1637.0,90.4296311895195,61.7498864519647
0.023,198.0,178.0,1460.0,1637.0,95.39305292005392,65.60583204473619
0.023,199.0,178.0,1460.0,1637.0,100.33265450156858,68.56414811666468
0.023,200.0,178.0,1460.0,1637.0,105.25956492511834,72.18286514748286
0.023,201.0,178.0,1460.0,1637.0,110.16280858187672,75.37731797690572
0.023,202.0,178.0,1460.0,1637.0,115.05929934368702,78.69251869103789
0.023,203.0,178.0,1460.0,1637.0,119.93222920443267,82.1366290653001
0.023,204.0,177.0,1460.0,1637.0,124.80294615414036,85.21403532973
0.023,205.0,177.0,1460.0,1637.0,129.65176819384786,88.75073790537704
0.023,206.0,177.0,1460.0,1637.0,134.50105755972803,91.80949167951496
0.023,207.0,177.0,1460.0,1637.0,139.33082516414706,95.27815236017659
0.023,208.0,177.0,1460.0,1637.0,144.16293552794338,98.44782753569757
0.023,209.0,177.0,1460.0,1637.0,148.9760957419987,101.72012694975183
0.023,210.0,177.0,1460.0,1637.0,153.7935182673339,104.98622160944774
0.023,211.0,177.0,1460.0,1637.0,158.59584694958946,108.17547066625195
0.023,212.0,177.0,1460.0,1637.0,163.4004675930182,111.4382790206289
0.023,213.0,177.0,1460.0,1637.0,168.19244376710367,114.63072002576939
0.023,214.0,177.0,1460.0,1637.0,172.9841228486122,117.92296814526412
0.023,215.0,177.0,1460.0,1637.0,177.76837943247637,121.07578795472705
0.023,216.0,177.0,1460.0,1637.0,182.55303877416677,124.31060203207699
0.023,217.0,177.0,1460.0,1637.0,187.3274011458822,127.42622884184266
0.023,218.0,177.0,1460.0,1637.0,192.10238164530173,130.65601256117498
0.023,219.0,177.0,1460.0,1637.0,196.8621983874235,133.74573420590184
0.023,220.0,177.0,1460.0,1637.0,201.74359474991203,136.83112088967903
0.023,221.0,177.0,1460.0,1637.0,206.5042983494462,139.99297017969582
0.023,222.0,177.0,1460.0,1637.0,211.19684902726584,143.18770598954154
0.023,223.0,177.0,1460.0,1637.0,215.9555173496191,146.2912015983967
0.023,224.0,177.0,1460.0,1637.0,220.71772411437084,149.46479838786843
0.023,225.0,177.0,1460.0,1637.0,225.47273223955153,152.56302344316668
0.023,226.0,177.0,1460.0,1637.0,230.2305723578681,155.734158273572
0.023,227.0,177.0,1460.0,1637.0,234.98285053159174,158.83243388812593
0.023,228.0,177.0,1460.0,1637.0,239.73720491091353,161.99854381476132
0.023,229.0,177.0,1460.0,1637.0,244.48681508410337,165.11753513844917
0.023,230.0,177.0,1460.0,1637.0,249.2380060564168,168.33077487405785
0.023,231.0,177.0,1460.0,1637.0,253.9872618631963,171.48541038930443
0.023,232.0,177.0,1460.0,1637.0,258.83315918090017,174.67473819761176
0.023,233.0,177.0,1460.0,1637.0,263.46957470936945,177.82236528834858
0.023,234.0,177.0,1460.0,1637.0,268.21871945415194,181.02726561488066
0.023,235.0,177.0,1460.0,1637.0,272.9605196349089,184.17555297961803
0.023,236.0,177.0,1460.0,1637.0,277.70841429061863,187.37182880506634
0.023,237.0,177.0,1460.0,1637.0,282.44245313503933,190.51869303483272
0.023,238.0,177.0,1460.0,1637.0,287.1838794562214,193.70141033196705
0.023,239.0,177.0,1460.0,1637.0,291.92218293857076,196.85250513313042
0.024,140.0,176.0,1459.0,1635.0,-169.7163332736433,114.48103285652655
0.024,141.0,176.0,1459.0,1635.0,-164.90683570053403,110.92241489320912
0.024,142.0,176.0,1459.0,1635.0,-160.09474123098602,108.20964945687757
0.024,143.0,176.0,1459.0,1635.0,-155.27220205669306,104.55424425120236
0.024,144.0,176.0,1459.0,1635.0,-150.4466943292897,101.94911292512796
0.024,145.0,176.0,1459.0,1635.0,-145.6243669740587,98.17971986210455
0.024,146.0,176.0,1459.0,1635.0,-140.7637382834147,95.63540908795926
0.024,147.0,176.0,1459.0,1635.0,-135.90857666335177,91.85641218524887
0.024,148.0,176.0,1459.0,1635.0,-131.04292680388636,89.31896514874808
0.024,149.0,176.0,1459.0,1635.0,-126.17181846403433,85.53639649841705
0.024,150.0,176.0,1459.0,1635.0,-121.27938258123199,82.97166678145243
0.024,151.0,176.0,1459.0,1635.0,-116.37353719112193,79.20417844588087
0.024,152.0,176.0,1459.0,1635.0,-111.44584423483644,76.65356951834474
0.024,153.0,176.0,1459.0,1635.0,-106.50544074510363,72.82818989217003
0.024,154.0,175.0,1459.0,1635.0,-101.53214925015769,70.28454035302474
0.024,155.0,175.0,1459.0,1635.0,-96.54378877505209,66.42491786706148
0.024,156.0,175.0,1459.0,1635.0,-91.50641017659163,63.64648913976765
0.024,157.0,175.0,1459.0,1635.0,-86.4569262780074,59.55671891060399
0.024,158.0,175.0,1459.0,1635.0,-81.33249080608697,56.226551359600194
0.024,159.0,175.0,1459.0,1634.0,-76.18810025393236,52.30742725533753
0.024,160.0,175.0,1459.0,1634.0,-70.93457651092204,48.64815605924139
0.024,161.0,175.0,1459.0,1634.0,-65.66916890517379,45.65744678458941
0.024,162.0,175.0,1460.0,1634.0,-60.26065848697306,41.416794343227366
0.024,163.0,174.0,1460.0,1634.0,-54.71465923568778,39.34294626676569
0.024,164.0,174.0,1460.0,1634.0,-48.99267191655573,34.983149055255694
0.024,165.0,174.0,1460.0,1634.0,-42.93550711566343,29.957462250762205
0.024,166.0,174.0,1460.0,1633.0,-36.61616289963447,27.24568744319322
0.024,167.0,173.0,1460.0,1633.0,-29.514492116425558,21.76526471221871
0.024,168.0,172.0,1460.0,1632.0,-21.07399514269012,15.99301162584527
0.024,169.0,169.0,1461.0,1630.0,-4.6379005680692975,7.72082798305712
0.024,170.0,170.0,1462.0,1632.0,-3.611182308379973,3.1573563214158185
0.024,171.0,171.0,1462.0,1633.0,-3.394700150227766,3.256783717823282
0.024,172.0,172.0,1462.0,1634.0,-3.222625955873047,2.9027781765914824
0.024,173.0,173.0,1462.0,1635.0,-3.0691993443780086,2.9012134229242292
0.024,174.0,174.0,1462.0,1636.0,-2.928614957434135,3.1286690119852665
0.024,175.0,175.0,1462.0,1637.0,-2.791064122860007,3.68205236883
0.024,176.0,176.0,1462.0,1638.0,-2.6585710976363117,2.6506264591816944
0.024,177.0,177.0,1462.0,1639.0,-2.522331460432321,3.0112034477720044
0.024,178.0,178.0,1461.0,1640.0,-2.3872690177652145,2.630582981304542
0.024,179.0,179.0,1461.0,1640.0,-2.242037420761437,3.29373760719875
0.024,180.0,180.0,1461.0,1641.0,-2.089330759115073,3.0429069107474334
0.024,181.0,181.0,1460.0,1641.0,-1.917783785765469,2.718977572145832
0.024,182.0,182.0,1460.0,1642.0,-1.7184764724816735,2.809789729038016
0.024,183.0,183.0,1459.0,1642.0,4.835664318986342,2.8395155971940085
0.024,184.0,184.0,1458.0,1642.0,10.830091024253,9.078797412070344
0.024,185.0,181.0,1458.0,1639.0,21.28986468879483,18.524469086800877
0.024,186.0,180.0,1458.0,1638.0,28.774514391064002,21.553025720060873
0.024,187.0,180.0,1459.0,1638.0,35.47845838878691,27.263850752777444
0.024,188.0,179.0,1459.0,1638.0,41.60021267936237,29.62335342773099
0.024,189.0,179.0,1459.0,1638.0,47.342468695857555,33.84363973458949
0.024,190.0,179.0,1459.0,1637.0,52.91401218283955,36.583690121432824
0.024,191.0,179.0,1459.0,1637.0,58.361246259083195,41.69470396061263
0.024,192.0,179.0,1459.0,1637.0,63.680705529571,45.33277965660011
0.024,193.0,178.0,1459.0,1637.0,68.9458985991137,48.747781149933076
0.024,194.0,178.0,1459.0,1637.0,74.08044783361633,52.21610316641443
0.024,195.0,178.0,1459.0,1637.0,79.34203234056544,54.65479280304521
0.024,196.0,178.0,1459.0,1637.0,84.32228120225804,58.67597044843126
0.024,197.0,178.0,1459.0,1637.0,89.35382421164475,61.05641545196647
0.024,198.0,178.0,1459.0,1637.0,94.34088962078772,65.196850550529
0.024,199.0,178.0,1459.0,1637.0,99.31570503738698,67.61668219871353
0.024,200.0,178.0,1459.0,1637.0,104.25795175291412,71.54249830132426
0.024,201.0,178.0,1459.0,1637.0,109.1856267343912,74.17903632156981
0.024,202.0,178.0,1459.0,1637.0,114.09405754714913,77.96271513098634
0.024,203.0,178.0,1459.0,1637.0,118.98673358851084,80.7499745168094
0.024,204.0,178.0,1459.0,1637.0,123.8675307410855,84.34743387414596
0.024,205.0,178.0,1459.0,1636.0,128.73352595074172,87.30731189162282
0.024,206.0,178.0,1459.0,1636.0,133.59270030354742,90.7210335571234
0.024,207.0,178.0,1459.0,1636.0,138.4372970047153,93.91389920655195
0.024,208.0,178.0,1459.0,1636.0,143.27923172423888,97.16853662954418
0.024,209.0,178.0,1459.0,1636.0,148.10396644037695,100.52417633478183
0.024,210.0,178.0,1459.0,1636.0,152.93001401334658,103.54419472037023
0.024,211.0,177.0,1459.0,1636.0,157.7429802194375,107.06488319586356
0.024,212.0,177.0,1459.0,1636.0,162.55579637000642,110.12813243465735
0.024,213.0,177.0,1459.0,1636.0,167.35625616189859,113.53503063432538
0.024,214.0,177.0,1459.0,1636.0,172.15332443858782,116.64182410974468
0.024,215.0,177.0,1459.0,1636.0,176.94340483512445,119.94648873930237
0.024,216.0,177.0,1459.0,1636.0,181.71965671541037,123.11897836367211
0.024,217.0,177.0,1459.0,1636.0,186.5507413915613,126.32060153647285
0.024,218.0,177.0,1459.0,1636.0,191.36373466945585,129.55557730768317
0.024,219.0,177.0,1459.0,1636.0,196.10855891715494,132.66574056612535
0.024,220.0,177.0,1459.0,1636.0,200.88471153198213,135.96511104358888
0.024,221.0,177.0,1459.0,1636.0,205.60373661205247,138.99649673946487
0.024,222.0,177.0,1459.0,1636.0,210.41440200022595,142.34727709309766
0.024,223.0,177.0,1459.0,1636.0,215.17836640422072,145.30344260166817
0.024,224.0,177.0,1459.0,1636.0,219.94671288065987,148.72150927796315
0.024,225.0,177.0,1459.0,1636.0,224.70686125827783,151.6739806785166
0.024,226.0,177.0,1459.0,1636.0,229.46931461206523,155.07606078966842
0.024,227.0,177.0,1459.0,1636.0,234.22571171690288,158.02841229621401
0.024,228.0,177.0,1459.0,1636.0,238.98404889181415,161.41593680052006
0.024,229.0,177.0,1459.0,1636.0,243.73986307513366,164.36783104654194
0.024,230.0,177.0,1459.0,1636.0,248.49205885779418,167.7431127006464
0.024,231.0,177.0,1459.0,1636.0,253.24299726166493,170.69400002559667
0.024,232.0,177.0,1459.0,1636.0,257.92042583137356,174.09944568238802
0.024,233.0,177.0,1459.0,1636.0,262.73221631245167,177.02505239450295
0.024,234.0,177.0,1459.0,1636.0,267.4863492970984,180.38720906459923
0.024,235.0,177.0,1459.0,1636.0,272.23045840525714,183.3376278697939
0.024,236.0,177.0,1459.0,1636.0,276.97965845669717,186.699029113822
0.024,237.0,177.0,1459.0,1636.0,281.71802264526633,189.64848080236857
0.024,238.0,177.0,1459.0,1636.0,286.46200731758233,193.00610791750057
0.024,239.0,177.0,1459.0,1636.0,291.20269975733925,195.9626660257759
0.025,140.0,176.0,1458.0,1634.0,-170.00363891147254,114.56386493007892
0.025,141.0,176.0,1458.0,1634.0,-165.18441029485962,111.18462604203216
0.025,142.0,176.0,1458.0,1634.0,-160.36513881814395,108.25317023332201
0.025,143.0,176.0,1458.0,1634.0,-155.53300002653782,104.82908631030443
0.025,144.0,176.0,1458.0,1634.0,-150.69921521159554,101.88363397617564
0.025,145.0,176.0,1458.0,1634.0,-145.838758987844,98.48468575257476
0.025,146.0,176.0,1458.0,1634.0,-140.99447711276173,95.57081041225541
0.025,147.0,176.0,1458.0,1634.0,-136.12682541293194,92.08502508962863
0.025,148.0,176.0,1458.0,1634.0,-131.2509675201833,89.33423099643784
0.025,149.0,176.0,1458.0,1634.0,-126.35338409150214,85.73860934350733
0.025,150.0,176.0,1458.0,1634.0,-121.45784940879545,83.04377762589337
0.025,151.0,176.0,1458.0,1634.0,-116.53608006366639,79.35799459758425
0.025,152.0,176.0,1458.0,1634.0,-111.59132532950598,76.74428011728281
0.025,153.0,176.0,1459.0,1634.0,-106.63090699167095,73.009962824235
0.025,154.0,175.0,1459.0,1634.0,-101.63691387773737,70.4249603012629
0.025,155.0,175.0,1459.0,1634.0,-96.62470336864503,66.54430824193992
0.025,156.0,175.0,1459.0,1634.0,-91.55996344156428,63.7410842811841
0.025,157.0,175.0,1459.0,1634.0,-86.48170516123888,59.486723206357226
0.025,158.0,175.0,1459.0,1634.0,-81.32293865527264,56.22386191399204
0.025,159.0,175.0,1459.0,1634.0,-76.14057012445792,52.347814862900236
0.025,160.0,175.0,1459.0,1634.0,-70.84344687631197,48.50809692061546
0.025,161.0,175.0,1459.0,1633.0,-65.52698747429507,45.49408444301645
0.025,162.0,175.0,1459.0,1633.0,-60.05785362762522,41.57691080940867
0.025,163.0,174.0,1459.0,1633.0,-54.42447690697847,39.653563216602834
0.025,164.0,174.0,1459.0,1633.0,-48.60154479551072,34.565952854160855
0.025,165.0,174.0,1459.0,1633.0,-42.439019985974554,29.15576384776091
0.025,166.0,173.0,1459.0,1632.0,-35.901283198014134,27.357075962184922
0.025,167.0,173.0,1459.0,1632.0,-28.517041630163845,20.585219904041878
0.025,168.0,168.0,1459.0,1631.0,-19.3351975018724,14.500576036475195
0.025,169.0,169.0,1460.0,1460.0,-3.910418005997198,2.688832702046966
0.025,170.0,170.0,1461.0,1631.0,-3.5780680043463997,2.9183300413428697
0.025,171.0,171.0,1461.0,1632.0,-3.378556098624379,2.648571151358283
0.025,172.0,172.0,1461.0,1633.0,-3.216562330212029,2.810566055334448
0.025,173.0,173.0,1461.0,1635.0,-3.070040599664694,2.8112760828596493
0.025,174.0,174.0,1461.0,1635.0,-2.9357607783105055,2.6394315748786994
0.025,175.0,175.0,1461.0,1636.0,-2.803787723879303,2.7293050614082404
0.025,176.0,176.0,1461.0,1637.0,-2.677069108274452,3.513841295666225
0.025,177.0,177.0,1461.0,1638.0,-2.5462097815271663,2.655432432751013
0.025,178.0,178.0,1461.0,1639.0,-2.416222223881462,3.0716209235156384
0.025,179.0,179.0,1460.0,1640.0,-2.278671861298863,2.659183754361493
0.025,180.0,180.0,1460.0,1640.0,-2.135584745322853,2.6810543005831278
0.025,181.0,181.0,1460.0,1641.0,-1.9742719086355511,3.3883601988229657
0.025,182.0,182.0,1459.0,1641.0,-1.7930241790738093,2.7617109386764014
0.025,183.0,183.0,1459.0,1642.0,4.721388256711575,3.1524443582410413
0.025,184.0,184.0,1458.0,1641.0,5.129654262062018,2.921756452470845
0.025,185.0,185.0,1457.0,1639.0,18.098667535665736,15.09460816446574
0.025,186.0,181.0,1458.0,1638.0,26.361507822693063,21.380173440041744
0.025,187.0,180.0,1458.0,1638.0,33.40731655538862,22.99921968157537
0.025,188.0,180.0,1458.0,1637.0,39.71903964140878,29.43448888472176
0.025,189.0,179.0,1458.0,1637.0,45.67608178012909,33.45144293648957
0.025,190.0,179.0,1458.0,1637.0,51.41974274316592,35.96565244942133
0.025,191.0,179.0,1458.0,1637.0,56.921154144682866,40.16719579234507
0.025,192.0,179.0,1458.0,1637.0,62.29371173554271,42.90056668215004
0.025,193.0,179.0,1458.0,1637.0,67.70523116381646,47.7527240085758
0.025,194.0,179.0,1458.0,1636.0,72.86303626453768,51.04074820091864
0.025,195.0,178.0,1458.0,1636.0,78.0393208154487,54.74857764131468
0.025,196.0,178.0,1458.0,1636.0,83.13605350728977,58.215223362659
0.025,197.0,178.0,1458.0,1636.0,88.21667823990475,60.89266567395089
0.025,198.0,178.0,1458.0,1636.0,93.2337422232335,64.73060443084046
0.025,199.0,178.0,1458.0,1636.0,98.24249687022623,67.12525679884527
0.025,200.0,178.0,1458.0,1636.0,103.20526099622253,71.17476297669066
0.025,201.0,178.0,1458.0,1636.0,108.16021450229995,73.62290497347601
0.025,202.0,178.0,1458.0,1636.0,113.08205052542587,77.57190590063828
0.025,203.0,178.0,1458.0,1636.0,117.99751783559869,80.05371324235307
0.025,204.0,178.0,1458.0,1636.0,122.88928906921817,83.99384661860324
0.025,205.0,178.0,1458.0,1636.0,127.77319273746457,86.48009969664145
0.025,206.0,178.0,1458.0,1636.0,132.6409894426891,90.32707900634853
0.025,207.0,178.0,1458.0,1636.0,137.50113924987363,92.96651734840918
0.025,208.0,178.0,1458.0,1636.0,142.35197034533155,96.58001295913141
0.025,209.0,178.0,1458.0,1636.0,147.1856210658693,99.44300822475589
0.025,210.0,178.0,1458.0,1636.0,152.02090388748792,102.88553707968038
0.025,211.0,178.0,1458.0,1636.0,156.8439694873565,105.9408165364307
0.025,212.0,178.0,1458.0,1636.0,161.66333707817594,109.22642230321537
0.025,213.0,178.0,1458.0,1636.0,166.4732299735149,112.41754082131195
0.025,214.0,178.0,1458.0,1636.0,171.2585061513034,115.5044952275374
0.025,215.0,178.0,1458.0,1636.0,176.16310727559787,118.9952203257676
0.025,216.0,178.0,1458.0,1636.0,180.8981407913194,121.8758415652992
0.025,217.0,178.0,1458.0,1636.0,185.6900351267891,125.36572999484417
0.025,218.0,178.0,1458.0,1635.0,190.47832662923483,128.22640725327096
0.025,219.0,178.0,1458.0,1635.0,195.26138886081293,131.80841137668847
0.025,220.0,178.0,1458.0,1635.0,200.0481925671109,134.55126875790722
0.025,221.0,178.0,1458.0,1635.0,204.80645221083492,138.2399371260616
0.025,222.0,177.0,1458.0,1635.0,209.5913954272027,141.02811958478742
0.025,223.0,177.0,1458.0,1635.0,214.3613335103076,144.61677889837347
0.025,224.0,177.0,1458.0,1635.0,219.13272675278017,147.47398822608898
0.025,225.0,177.0,1458.0,1635.0,223.89839788574733,151.0307784359029
0.025,226.0,177.0,1458.0,1635.0,228.66563384270952,153.89259261495351
0.025,227.0,177.0,1458.0,1635.0,233.4261791500271,157.4474608605292
0.025,228.0,177.0,1458.0,1635.0,238.18949405160336,160.2861703176842
0.025,229.0,177.0,1458.0,1635.0,242.94570411350932,163.84822991991882
0.025,230.0,177.0,1458.0,1635.0,247.70603190343786,166.66393273325195
0.025,231.0,177.0,1458.0,1635.0,252.4688512777486,170.22355065981685
0.025,232.0,177.0,1458.0,1635.0,257.20329317614033,173.03708006667364
0.025,233.0,177.0,1458.0,1635.0,261.9566688085542,176.6008278637329
0.025,234.0,177.0,1458.0,1635.0,266.71383595656926,179.383781659374
0.025,235.0,177.0,1458.0,1635.0,271.4595610402967,182.95754042257465
0.025,236.0,177.0,1458.0,1635.0,276.2096134549777,185.72162236975464
0.025,237.0,177.0,1458.0,1635.0,280.95245851760626,189.30032336763782
0.025,238.0,177.0,1458.0,1635.0,285.6997731994721,192.0541740200356
0.025,239.0,177.0,1458.0,1635.0,290.4423130987226,195.64512217305594
0.026000000000000002,140.0,176.0,1458.0,1634.0,-170.3127478251499,114.78510614799961
0.026000000000000002,141.0,176.0,1458.0,1634.0,-165.4846851430086,111.3598762585857
0.026000000000000002,142.0,176.0,1458.0,1634.0,-160.65739974729502,108.38293267508709
0.026000000000000002,143.0,176.0,1458.0,1634.0,-155.81562971381254,104.89246312170127
0.026000000000000002,144.0,176.0,1458.0,1634.0,-150.97465310925463,102.04342195347141
0.026000000000000002,145.0,176.0,1458.0,1633.0,-146.10752463681885,98.39397396211615
0.026000000000000002,146.0,176.0,1458.0,1633.0,-141.2459431870526,95.74126751869295
0.026000000000000002,147.0,176.0,1458.0,1633.0,-136.36567592022175,91.95042002880388
0.026000000000000002,148.0,176.0,1458.0,1633.0,-131.47721378822385,89.40539460496615
0.026000000000000002,149.0,176.0,1458.0,1633.0,-126.56970253953118,85.56735570062324
0.026000000000000002,150.0,176.0,1458.0,1633.0,-121.64511876356393,83.07577885023187
0.026000000000000002,151.0,176.0,1458.0,1633.0,-116.71867882433257,79.24793627579197
0.026000000000000002,152.0,176.0,1458.0,1633.0,-111.75467795294027,76.8279266854845
0.026000000000000002,153.0,176.0,1458.0,1633.0,-106.7740899082646,72.94343400047467
0.026000000000000002,154.0,175.0,1458.0,1633.0,-101.75852090955154,70.50043495829635
0.026000000000000002,155.0,175.0,1458.0,1633.0,-96.72240805966634,66.57647622426293
0.026000000000000002,156.0,175.0,1458.0,1633.0,-91.63078927236515,63.81150025030229
0.026000000000000002,157.0,175.0,1458.0,1633.0,-86.53173241714757,59.46611515485921
0.026000000000000002,158.0,175.0,1458.0,1633.0,-81.32684645240663,56.26967923784525
0.026000000000000002,159.0,175.0,1458.0,1633.0,-76.10555288129106,52.22519308212077
0.026000000000000002,160.0,175.0,1458.0,1633.0,-70.77705917050494,48.380573479068914
0.026000000000000002,161.0,175.0,1458.0,1632.0,-65.39243442073892,45.54652858983491
0.026000000000000002,162.0,175.0,1458.0,1632.0,-59.85607557099108,41.68828108009899
0.026000000000000002,163.0,174.0,1458.0,1632.0,-54.13437514342779,39.89871840202579
0.026000000000000002,164.0,174.0,1458.0,1632.0,-48.2084167014125,34.25720483134421
0.026000000000000002,165.0,174.0,1458.0,1632.0,-41.93719204400025,28.703086010047286
0.026000000000000002,166.0,173.0,1458.0,1631.0,-35.135227241042976,27.13635005772892
0.026000000000000002,167.0,173.0,1458.0,1631.0,-27.478833591236356,20.750692145190897
0.026000000000000002,168.0,168.0,1458.0,1798.0,-17.474912340966686,14.866176211058246
0.026000000000000002,169.0,169.0,1460.0,1460.0,-3.8241549345478507,3.242380885031025
0.026000000000000002,170.0,170.0,1460.0,1460.0,-3.550611348323729,2.6606292767864943
